ZDAY,CENTERLON,CENTERLAT,TOTAL_COUNT
20110125,-83.6,28.2,1
20110125,-83.4,28.5,1
20110125,-83.2,28.6,1
20110125,-83.1,28.4,4
20110125,-82.9,28.7,1
20110125,-85.1,26.4,1
20110125,-82.8,28.7,1
20110125,-82.3,29.4,1
20110125,-83.2,27.9,1
20110125,-82.6,28.5,2
20110125,-82.3,28.9,2
20110125,-81.5,29.8,1
20110125,-82.4,27.8,2
20110125,-81.8,28.7,1
20110125,-81.7,28.9,1
20110125,-81.7,28.7,6
20110125,-81.5,29.1,3
20110125,-81.6,28.8,1
20110125,-81.1,29.9,1
20110125,-83.9,26.5,1
20110125,-81.3,29.3,3
20110125,-83.8,26.4,1
20110125,-82.4,27.1,1
20110125,-81.1,28.7,1
20110125,-81.1,29,1
20110125,-86.7,36.3,1
20110125,-84.2,25.8,1
20110125,-82.3,27,3
20110125,-82.2,27.1,3
20110125,-83.4,26.5,1
20110125,-81.9,27.4,1
20110125,-81.2,28.1,1
20110125,-81.2,27.8,1
20110125,-79.9,31.4,2
20110125,-81.7,27.8,1
20110125,-83.3,26.4,1
20110125,-82.3,26.9,1
20110125,-80.9,28.4,3
20110125,-80.8,29.7,1
20110125,-82.1,27,1
20110125,-80.7,28.7,1
20110125,-118.7,45.6,3
20110125,-90.1,32.3,13
20110125,-89.9,32.2,1
20110125,-90.2,32.3,1
20110125,-89.7,30.6,1
20110125,-89.5,30.8,1
20110125,-91.5,31.4,1
20110125,-92.6,33.3,1
20110125,-84.1,28.9,1
20110125,-81.4,35.4,1
20110125,-85.2,27.2,1
20110125,-83.6,28.1,1
20110125,-83.2,28.5,3
20110125,-84.2,27.5,1
20110125,-83.1,28.6,1
20110125,-83.2,28.2,2
20110125,-83.8,26.6,2
20110125,-82.9,28.4,2
20110125,-82.4,29,2
20110125,-82.5,28.8,1
20110125,-82.9,28.2,2
20110125,-81.4,28.1,1
20110125,-82.3,29,1
20110125,-82.9,28.1,1
20110125,-82.2,28.9,1
20110125,-82.4,28.3,1
20110125,-82.6,28.1,1
20110125,-82.3,28.5,1
20110125,-82,29.2,1
20110125,-82.7,27.8,1
20110125,-82.5,28,2
20110125,-82,28.7,1
20110125,-82.7,27.6,1
20110125,-81.1,30,1
20110125,-82.3,27.6,1
20110125,-81.3,29.2,2
20110125,-82.8,27,1
20110125,-83.9,26.3,1
20110125,-81.2,29.4,2
20110125,-82.3,27.4,3
20110125,-81.8,28.1,1
20110125,-81.2,28.6,1
20110125,-81.1,29.1,1
20110125,-82.1,27.4,2
20110125,-82,27.5,2
20110125,-82.4,26.9,3
20110125,-82.6,26.6,1
20110125,-83.4,26.2,1
20110125,-80.9,28.5,1
20110125,-80.7,29.5,1
20110125,-94.9,30.5,1
20110125,-90.1,32.2,9
20110125,-93.1,30,1
20110125,-89.4,31,1
20110125,-92.1,31.9,1
20110125,-86.8,35.2,1
20110125,-83.5,29.7,1
20110125,-84.4,28.2,1
20110125,-84.5,28.4,1
20110125,-84.3,28.7,1
20110125,-84.3,28.3,1
20110125,-83.4,29.1,1
20110125,-83.4,28.4,2
20110125,-84.4,27.6,1
20110125,-84.3,27.6,1
20110125,-83.2,28.4,4
20110125,-83.3,28.6,1
20110125,-83,28.5,3
20110125,-83.1,28.3,1
20110125,-82.1,28.4,1
20110125,-83.3,28.1,1
20110125,-82.2,28.2,1
20110125,-83.1,28.2,6
20110125,-85,26.4,1
20110125,-83.2,28.1,1
20110125,-82.4,29.4,1
20110125,-82.4,29.1,2
20110125,-82.8,28.3,3
20110125,-82.6,28.6,1
20110125,-82.5,28.5,2
20110125,-82.4,28.5,6
20110125,-82.6,28.2,1
20110125,-104.5,40.3,1
20110125,-81.7,29.2,1
20110125,-81.8,28.6,2
20110125,-81.2,30,2
20110125,-84.1,26.6,1
20110125,-81.7,28.4,1
20110125,-82.6,27.4,4
20110125,-83,27.3,1
20110125,-81.3,28.7,3
20110125,-81.2,29.3,1
20110125,-81.7,28.1,1
20110125,-81.3,28.6,1
20110125,-81.2,28.8,3
20110125,-82.7,27,1
20110125,-81.2,29.6,1
20110125,-81,28.9,5
20110125,-80.9,28.9,4
20110125,-80.9,29.4,1
20110125,-80.9,29.5,1
20110125,-82.1,27.2,3
20110125,-81.9,27.6,2
20110125,-80.9,29,3
20110125,-82.4,26.7,2
20110125,-80.7,29.7,1
20110125,-83.2,26.3,1
20110125,-93.4,33.7,1
20110125,-92.7,33.1,1
20110125,-82.3,34.8,3
20110125,-83.6,28.9,1
20110125,-83,28.6,3
20110125,-85,26.5,2
20110125,-82.9,28.8,1
20110125,-82.9,28.5,1
20110125,-82.8,28.5,3
20110125,-82.7,28.6,2
20110125,-82.5,29.5,1
20110125,-82.6,28.8,1
20110125,-82.6,28.7,2
20110125,-82.6,28.9,1
20110125,-83,28.2,1
20110125,-81.6,28.1,2
20110125,-82.3,29.5,1
20110125,-82.6,28.4,1
20110125,-82.6,28.3,2
20110125,-82.5,28.4,1
20110125,-82.2,29,1
20110125,-82.2,28.8,1
20110125,-79.2,35.4,1
20110125,-81.9,28.3,1
20110125,-82.9,27.3,1
20110125,-81.5,29.2,5
20110125,-81.6,28.6,1
20110125,-81.5,29.3,2
20110125,-81.4,28.6,3
20110125,-81.3,29,1
20110125,-81.3,29.1,2
20110125,-81.3,27.9,1
20110125,-81.1,29.4,4
20110125,-83.7,26.2,1
20110125,-83.5,26.4,3
20110125,-80.9,29.2,2
20110125,-81,29.5,1
20110125,-83.8,26.2,1
20110125,-83.6,26.2,2
20110125,-83.4,26.4,2
20110125,-82,27.3,4
20110125,-82,27.4,2
20110125,-80.8,29.3,1
20110125,-80.8,28.7,4
20110125,-81.8,27.6,2
20110125,-80.8,28.6,1
20110125,-80.8,28.8,1
20110125,-80.8,28.5,2
20110126,-82.6,26.2,5
20110126,-80.6,27.9,3
20110126,-80.3,28.6,1
20110126,-82.6,26.3,3
20110126,-80.6,28.1,2
20110126,-82.2,26.3,8
20110126,-80.5,27.9,2
20110126,-81.5,26.7,3
20110126,-80.3,28.1,3
20110126,-79.7,30.7,1
20110126,-81.3,26.8,2
20110126,-82.4,26.2,2
20110126,-81.5,26.5,10
20110126,-80.6,27.5,3
20110126,-82,26.3,3
20110126,-81.5,26.6,2
20110126,-79.6,29.7,1
20110126,-80.7,27.2,2
20110126,-80.4,27.5,3
20110126,-81,26.7,5
20110126,-80.1,27.7,1
20110126,-81.6,26.1,1
20110126,-81.3,26.4,6
20110126,-81.4,26.1,2
20110126,-81,26.6,6
20110126,-81.2,26.3,5
20110126,-79.1,29,1
20110126,-81.4,26,1
20110126,-80.3,27.2,3
20110126,-80.8,26.4,3
20110126,-80.8,26.3,5
20110126,-80.7,26.3,1
20110126,-80.3,26.6,2
20110126,-82.5,27.8,1
20110126,-80.6,26,2
20110126,-80.1,26.3,1
20110126,-82.5,27.7,2
20110126,-79.8,27.1,1
20110126,-81.9,25.2,1
20110126,-80.1,25.8,1
20110126,-79.6,26.9,3
20110126,-80.6,26.9,2
20110126,-79.1,27.2,1
20110126,-79.4,26.8,1
20110126,-80.4,25.2,1
20110126,-79.3,26.6,1
20110126,-80.1,26.1,1
20110126,-79.4,26.4,1
20110126,-79.9,26,2
20110126,-78.8,26.9,1
20110126,-78.8,27,1
20110126,-83.7,39.3,1
20110126,-79.2,26.3,1
20110126,-83.7,40,1
20110126,-78.7,26,1
20110126,-81,27,1
20110126,-82.4,39.7,1
20110126,-82.5,24.9,1
20110126,-81.8,39.9,1
20110126,-82.2,24.6,5
20110126,-82.3,24.5,1
20110126,-82.1,24.7,1
20110126,-84.7,39.4,1
20110126,-77.4,25.6,1
20110126,-82.5,26.5,1
20110126,-80.9,27.7,1
20110126,-83,26.4,1
20110126,-79.9,31.3,1
20110126,-82.5,26,6
20110126,-82.3,26.3,5
20110126,-80.8,27.5,2
20110126,-80.3,28,4
20110126,-79.8,30.7,1
20110126,-81.5,26.8,1
20110126,-81.6,26.3,4
20110126,-80.4,27.6,3
20110126,-79.5,30.7,2
20110126,-80.8,27.2,2
20110126,-81,27.2,1
20110126,-80.8,27.4,1
20110126,-79.5,30.8,1
20110126,-79.6,29.9,1
20110126,-80.2,27.6,1
20110126,-81.6,26.2,2
20110126,-81.4,26.5,4
20110126,-81.2,26.6,5
20110126,-80.3,27.5,1
20110126,-81.4,26.4,4
20110126,-81.8,26.2,1
20110126,-80.8,26.9,3
20110126,-80.2,27.4,2
20110126,-81.2,26.5,7
20110126,-80.6,27,2
20110126,-80.5,27.3,1
20110126,-82.4,25.8,1
20110126,-80.8,26.2,6
20110126,-80.8,26,2
20110126,-80.7,25.9,3
20110126,-80.5,26,2
20110126,-80.6,25.8,2
20110126,-79.7,27.2,3
20110126,-86.6,36.2,1
20110126,-80,26.6,1
20110126,-78.8,27.9,2
20110126,-80.9,27,1
20110126,-79.5,27.3,1
20110126,-79.6,27,1
20110126,-80.8,25.5,1
20110126,-82.7,39.6,1
20110126,-81.1,27,1
20110126,-78.7,26.1,2
20110126,-82.5,39.9,1
20110126,-83.1,40,1
20110126,-81.9,24.6,1
20110126,-81.6,24.1,1
20110126,-81.2,24.2,1
20110126,-71.5,42.1,1
20110126,-83.4,26.3,1
20110126,-80.7,28.7,2
20110126,-82,26.9,2
20110126,-82.3,28.1,1
20110126,-80.6,28.4,1
20110126,-80.6,28.9,1
20110126,-80.4,29.5,3
20110126,-83.3,26.1,1
20110126,-83,26.1,3
20110126,-81.7,27.1,1
20110126,-80.4,29.8,1
20110126,-80.9,27.4,1
20110126,-82,26.4,2
20110126,-81.8,26.5,1
20110126,-80.5,27.7,2
20110126,-82.5,25.9,2
20110126,-81.7,26.3,3
20110126,-80.9,27.1,3
20110126,-80.5,27.5,4
20110126,-80.3,27.7,2
20110126,-81.9,26.2,4
20110126,-81.2,26.9,1
20110126,-81.2,26.7,2
20110126,-82.5,25.8,1
20110126,-80.8,27,3
20110126,-81.3,26.5,2
20110126,-80.5,27.2,2
20110126,-81.3,26.3,5
20110126,-81,26.5,6
20110126,-80.8,26.7,2
20110126,-81.2,26.2,3
20110126,-81.7,26.1,1
20110126,-80.9,26.3,7
20110126,-79.3,28.3,1
20110126,-80.9,26.2,3
20110126,-80.4,26.6,1
20110126,-80.3,26.8,2
20110126,-80.6,26.3,4
20110126,-80,27.1,1
20110126,-79,28.2,1
20110126,-80.2,26.6,1
20110126,-80.2,26.3,1
20110126,-80.5,25.8,1
20110126,-80.3,26,2
20110126,-79.6,27.3,1
20110126,-80.4,25.8,2
20110126,-80.2,26,1
20110126,-79.7,26.8,2
20110126,-78.6,27.8,2
20110126,-78.7,27.8,1
20110126,-81.6,25,1
20110126,-79.3,27,1
20110126,-81.3,25.4,1
20110126,-80.8,25.6,1
20110126,-80,25.7,2
20110126,-83.5,39.5,1
20110126,-80.1,27.1,1
20110126,-80.7,25.7,1
20110126,-85.5,39,1
20110126,-78.7,25.3,1
20110126,-81.9,39.9,1
20110126,-82,24.7,1
20110126,-83.9,26.8,1
20110126,-77.6,25.6,1
20110126,-71.6,42.2,1
20110126,-74,40,1
20110126,-82,27.1,1
20110126,-80.7,30,1
20110126,-81.3,27.8,1
20110126,-81.9,27,1
20110126,-80.5,29.4,1
20110126,-81.7,27.2,4
20110126,-82.6,26.1,12
20110126,-81.7,28.9,1
20110126,-81.5,29.1,1
20110126,-80.9,26.9,2
20110126,-81.8,26.1,1
20110126,-80.7,26.8,1
20110126,-81.1,26.3,7
20110126,-80.9,26.7,1
20110126,-80.9,26.4,6
20110126,-80.5,26.6,1
20110126,-80.6,26.2,6
20110126,-80.5,26.4,2
20110126,-80.5,26.1,4
20110126,-80.2,26.7,1
20110126,-80.5,25.9,2
20110126,-79.6,27.1,1
20110126,-82.6,27.6,1
20110126,-80.9,28.6,1
20110126,-80.3,25.9,4
20110126,-80.3,25.8,4
20110126,-80.5,25.7,2
20110126,-83.7,39,1
20110126,-78.6,27.7,1
20110126,-80.3,25.4,2
20110126,-79.9,26.2,1
20110126,-83.1,24.7,3
20110126,-83.4,39.6,1
20110126,-83.2,39.7,2
20110126,-82.3,24.9,1
20110126,-80.3,36.9,3
20110126,-80.7,26.7,1
20110126,-80.5,26.3,2
20110126,-79.1,27.8,1
20110126,-80.4,26,1
20110126,-80.1,26.2,1
20110126,-79.3,27.3,1
20110126,-79.7,26.9,5
20110126,-79.8,26.4,1
20110126,-79.4,26.5,1
20110126,-78.9,27.1,1
20110126,-80,26.3,1
20110126,-79.5,25.8,1
20110126,-80.2,25.2,1
20110126,-84.6,39.6,2
20110126,-79.9,26.1,1
20110126,-83.8,39.3,1
20110126,-82.3,39.6,1
20110126,-83.4,27.9,1
20110126,-78.6,26.2,1
20110126,-82.1,24.6,1
20110126,-81.8,30.5,3
20110126,-81.6,30.3,1
20110126,-81,24.4,1
20110126,-80.2,36.9,2
20110126,-80.7,29.4,1
20110126,-81.9,27.3,1
20110126,-83.2,26.2,1
20110126,-80.5,29.5,2
20110126,-83.3,26.4,1
20110126,-80.1,30.5,1
20110126,-82.6,26.4,1
20110126,-81.5,27.2,3
20110126,-82.9,26.2,1
20110126,-83.1,26.1,3
20110126,-80.9,27.6,2
20110126,-80.4,28.1,4
20110126,-81.7,26.6,5
20110126,-80.3,30,1
20110126,-81.8,26.6,3
20110126,-81.6,26.7,2
20110126,-80.8,27.6,1
20110126,-82.2,26.1,3
20110126,-81.7,26.5,6
20110126,-82.2,26.2,1
20110126,-82.1,26.1,4
20110126,-82.2,26.5,1
20110126,-81,27.1,4
20110126,-80.6,27.3,2
20110126,-81.4,26.6,3
20110126,-81.5,26.1,4
20110126,-80.7,27,3
20110126,-81.1,26.4,10
20110126,-79,28.8,1
20110126,-85.4,38.5,1
20110126,-80.3,27.3,3
20110126,-80.3,27.1,2
20110126,-80.7,26.6,1
20110126,-80.8,26.1,3
20110126,-80.1,26.9,1
20110126,-80.6,26.1,3
20110126,-80.2,26.5,1
20110126,-80.3,26.2,1
20110126,-79.8,26.9,2
20110126,-80.4,25.7,1
20110126,-78.7,27.7,3
20110126,-84.1,39.4,1
20110126,-82.8,39.2,1
20110126,-79.8,26.5,3
20110126,-79.5,26.8,3
20110126,-79.5,26.4,1
20110126,-79,27,1
20110126,-79,26.7,2
20110126,-82.4,28,1
20110126,-82.7,39.5,1
20110126,-83.6,39.4,1
20110126,-82.4,40,1
20110126,-84.6,39.4,1
20110126,-78.7,26.2,1
20110126,-83.1,24.4,1
20110126,-81.8,24.4,1
20110126,-81.5,24.2,2
20110126,-81.4,24.2,1
20110126,-81.6,30.4,2
20110126,-81.7,30.6,1
20110126,-81.2,24,1
20110126,-82.3,34.8,2
20110126,-80.2,35.8,1
20110126,-81.2,36.1,1
20110126,-81.4,26.9,1
20110126,-79.8,31.3,2
20110126,-80.6,27.6,1
20110126,-82.3,26,1
20110126,-82.1,26.2,1
20110126,-81.6,26.5,1
20110126,-81.7,26.2,3
20110126,-81.9,26.4,3
20110126,-81.5,26.4,3
20110126,-80.7,27.1,1
20110126,-82,26.1,1
20110126,-81.9,26.1,1
20110126,-80.6,27.2,2
20110126,-80.4,26.7,1
20110126,-84.3,39.3,1
20110126,-79.7,25.9,1
20110126,-84.3,39.6,1
20110126,-83.5,39.4,1
20110126,-82.4,25,1
20110126,-81.7,24.4,2
20110126,-81.7,24.5,1
20110126,-81.8,30.3,1
20110126,-82.4,39.3,1
20110126,-80.5,35.2,1
20110126,-80.7,28.8,2
20110126,-80.6,29.3,1
20110126,-79.9,31.4,1
20110126,-80.8,28.4,4
20110126,-82.1,26.9,3
20110126,-81.7,27.4,1
20110126,-80.7,28.4,1
20110126,-81.8,27.1,4
20110126,-80.5,28.5,3
20110126,-80.5,29,2
20110126,-80.4,29.4,1
20110126,-83.1,26.2,4
20110126,-80.7,28.2,3
20110126,-81.8,27,1
20110126,-80.5,28.4,1
20110126,-80.5,28.6,1
20110126,-80.4,28.9,2
20110126,-80.7,27.9,2
20110126,-80.5,28.3,1
20110126,-82.3,26.4,6
20110126,-80.1,29.4,1
20110126,-82.5,26.4,2
20110126,-82.5,26.2,7
20110126,-82.1,26.4,5
20110126,-82.7,25.9,3
20110126,-82.6,26,10
20110126,-80.1,29.7,1
20110126,-81.7,26.8,1
20110126,-82.7,26,9
20110126,-82.3,26.5,1
20110126,-79.9,29.6,3
20110126,-80.4,27.9,2
20110126,-81.5,27.8,1
20110126,-80.6,28.8,1
20110126,-80.8,28.2,3
20110126,-82,26.7,2
20110126,-81.8,26.9,1
20110126,-81.7,27,3
20110126,-80.6,28.2,2
20110126,-80.3,29.5,1
20110126,-82.7,26.3,2
20110126,-83.2,26.3,1
20110126,-81.5,27.3,2
20110126,-80.7,28,1
20110126,-82.8,26.1,2
20110126,-80.6,28,4
20110126,-82,28.5,1
20110126,-81.9,28.6,1
20110126,-83.1,26,2
20110126,-82.7,26.2,1
20110126,-79.1,31.7,2
20110126,-82.7,26.1,7
20110126,-82.4,26.5,2
20110126,-81.9,26.7,1
20110126,-80.8,27.8,2
20110126,-80.1,29.6,2
20110126,-80.5,28,3
20110126,-81.8,26.7,1
20110126,-80.1,29.5,1
20110126,-82.4,26.3,7
20110126,-81.3,27.2,1
20110126,-80.5,28.1,5
20110126,-80.6,27.8,1
20110126,-80.4,28,3
20110126,-80.7,27.6,1
20110126,-80.5,27.8,3
20110126,-82.2,26.4,5
20110126,-81.6,26.6,8
20110126,-81.4,26.7,7
20110126,-82,26.5,1
20110126,-80.8,27.3,2
20110126,-80.4,27.7,2
20110126,-83,25.9,1
20110126,-82.1,26.3,2
20110126,-81.9,26.3,4
20110126,-80.9,27.2,4
20110126,-80.1,28.1,1
20110126,-81.6,26.4,5
20110126,-81.3,26.6,3
20110126,-79.7,29.1,1
20110126,-81.1,27.1,1
20110126,-80.8,27.1,3
20110126,-80.2,27.7,1
20110126,-79.6,30,1
20110126,-81.1,26.6,13
20110126,-81.4,26.3,5
20110126,-81.3,26.2,3
20110126,-81,26.8,1
20110126,-80.4,27.3,1
20110126,-81.8,26.4,1
20110126,-81,26.3,9
20110126,-80.9,26.1,3
20110126,-80.2,27.2,1
20110126,-80.7,26.2,6
20110126,-80.4,26.5,1
20110126,-80.2,26.8,2
20110126,-84.6,24.9,1
20110126,-80.7,26,1
20110126,-80.5,26.2,3
20110126,-80.3,26.4,1
20110126,-80.4,25.9,3
20110126,-80.1,26,2
20110126,-81.8,25.1,1
20110126,-79.7,27,1
20110126,-78.8,27.8,1
20110126,-80.3,25.7,1
20110126,-80.4,25.5,1
20110126,-80,26.9,1
20110126,-83.4,39.4,1
20110126,-79.6,26.3,3
20110126,-80,25.8,1
20110126,-80.4,25.6,1
20110126,-79.9,25.7,1
20110126,-79.8,25.7,3
20110126,-84.5,39.6,1
20110126,-80,25.4,1
20110126,-79.3,26.3,1
20110126,-80.7,27.5,3
20110126,-82.6,25.9,3
20110126,-82,26.2,6
20110126,-80.1,28,1
20110126,-80.7,27.3,3
20110126,-80.5,27.4,1
20110126,-81.8,26.3,1
20110126,-79.4,28.9,1
20110126,-81.5,26.2,2
20110126,-80.8,26.8,2
20110126,-81,26.4,8
20110126,-80.5,26.9,1
20110126,-80.9,26.5,7
20110126,-80.8,26.5,6
20110126,-80.6,26.5,2
20110126,-78.8,29,1
20110126,-80.8,26.6,1
20110126,-80.2,35.2,1
20110126,-80.6,26.4,3
20110126,-80.6,26.6,1
20110126,-80.6,26.7,2
20110126,-80.5,26.5,1
20110126,-80.3,26.5,2
20110126,-80.4,26.2,3
20110126,-80.4,26.1,3
20110126,-80,26.7,2
20110126,-79.6,27.4,1
20110126,-79.5,27.2,2
20110126,-80.2,25.9,4
20110126,-79.5,27,2
20110126,-79.7,26.5,2
20110126,-79.4,26.9,1
20110126,-79.4,27,1
20110126,-80.1,25.7,1
20110126,-80.1,25.4,1
20110126,-84,39.8,1
20110126,-83.7,39.6,1
20110126,-80.4,25.3,1
20110126,-79,26.9,1
20110126,-79.8,26.2,1
20110126,-80,26.5,1
20110126,-79.8,25.6,2
20110126,-80,26.2,1
20110126,-82.1,39.9,2
20110126,-83.3,28,2
20110126,-84,27.1,1
20110126,-81.7,30.4,1
20110126,-81.7,30.3,1
20110126,-76.6,39.3,1
20110126,-81.1,24,2
20110126,-81.1,35.9,1
20110126,-82.3,26.8,1
20110126,-82,27.2,1
20110126,-80.6,29.8,1
20110126,-80.6,29.7,1
20110126,-80.5,28.9,2
20110126,-80.5,28.7,2
20110126,-82.9,26.4,1
20110126,-80.6,28.3,4
20110126,-83,26.3,2
20110126,-81.9,26.8,1
20110126,-81.6,27.2,3
20110126,-80.6,29.5,1
20110126,-81.4,29.2,1
20110126,-83.3,26.3,1
20110126,-82.2,26.9,1
20110126,-81.9,27.1,3
20110126,-80.7,28.6,3
20110126,-81.5,27.7,1
20110126,-81.9,27.2,1
20110126,-79.8,31.5,2
20110126,-80.4,28.7,1
20110126,-80.3,29.4,1
20110126,-82,26.8,1
20110126,-81.6,27,2
20110126,-80.2,29.5,1
20110126,-82,26.6,2
20110126,-81.4,27.2,1
20110126,-82.5,26.1,4
20110126,-80,29.6,2
20110126,-82.3,26.6,1
20110126,-79.8,29.6,2
20110126,-82.4,26.1,3
20110126,-81.3,26.9,3
20110126,-80.4,27.8,1
20110126,-80.2,28.1,2
20110126,-79.7,29.7,1
20110126,-81.3,26.7,3
20110126,-79.7,29.9,1
20110126,-81.1,26.7,4
20110126,-80.4,27.4,3
20110126,-81.2,26.4,11
20110126,-81.3,26.1,1
20110126,-81.1,26.5,3
20110126,-80.9,26.6,2
20110126,-81.1,26.2,7
20110126,-80.7,26.5,7
20110126,-81,26.2,3
20110126,-80.5,26.7,1
20110126,-81,26.1,2
20110126,-80.7,26.4,2
20110126,-80.7,28.5,6
20110126,-82.2,26.8,1
20110126,-82.3,28.2,2
20110126,-83.2,26.1,3
20110126,-83,26.2,5
20110126,-82.9,26.5,1
20110126,-80.6,28.5,3
20110126,-80.6,28.6,2
20110126,-80.5,29.3,3
20110126,-80.5,29.2,1
20110126,-81.6,27.3,4
20110126,-82.1,26.7,1
20110126,-82.8,26.3,1
20110126,-80.4,28.5,1
20110126,-82.9,26.1,2
20110126,-80.3,29.3,2
20110126,-81.9,26.6,6
20110126,-80.7,27.8,5
20110126,-79.9,30.6,2
20110126,-82.5,26.3,3
20110126,-82.1,26.5,2
20110126,-82.8,26,6
20110126,-81.9,26.5,4
20110126,-83,26,3
20110126,-80.1,29.2,1
20110126,-82.3,26.1,5
20110126,-79.9,29.7,3
20110127,-71,41.7,2
20110127,-86.6,36.1,1
20110127,-86.5,36.2,1
20110127,-86.8,36.1,1
20110127,-90.6,41.6,2
20110127,-90.7,41.6,4
20110127,-74.3,40,2
20110127,-86.8,36,2
20110127,-86.9,36.2,1
20110127,-90.6,41.7,3
20110127,-86.7,36.1,1
20110127,-73.4,40.8,1
20110127,-73.3,40.6,1
20110128,-93,30,1
20110128,-79.5,26.9,1
20110128,-81.6,30.4,1
20110128,-93,30.2,1
20110128,-93,30.1,1
20110128,-81.8,30.4,1
20110128,-82,27.9,1
20110128,-92.8,30.1,2
20110128,-80.1,26.8,1
20110128,-92.8,30,1
20110128,-92.9,30.1,1
20110128,-81.8,30.5,1
20110128,-81.9,30.5,1
20110128,-79.5,27,1
20110129,-75.2,40.6,1
20110129,-84.7,40.6,1
20110130,-120.5,34.9,6
20110130,-93.9,30,2
20110130,-95.4,29.7,1
20110130,-93.1,29.9,1
20110130,-94.2,30.3,1
20110130,-89.8,32.3,5
20110130,-90.1,32.3,13
20110130,-159.4,22,1
20110130,-93.5,29.6,1
20110130,-89.8,32.2,2
20110130,-94.4,32.1,1
20110130,-94.5,32.1,1
20110130,-93.6,32.4,1
20110130,-96.4,30.8,1
20110130,-117.8,33.7,19
20110130,-93.2,32.5,1
20110130,-84,39,1
20110130,-83.6,39.6,1
20110130,-83.8,39.7,1
20110130,-85,40.2,1
20110130,-84.8,39,1
20110130,-84.1,38.8,1
20110130,-82.2,39.6,1
20110130,-76.4,38.5,1
20110130,-93.9,30.2,1
20110130,-94.3,29.7,1
20110130,-95,29.5,1
20110130,-95.2,29.7,1
20110130,-96.4,29.8,1
20110130,-95.2,29.9,1
20110130,-95.3,29.8,1
20110130,-94.3,31.7,1
20110130,-94.4,31.2,2
20110130,-94,30,1
20110130,-95.2,29.1,1
20110130,-95.6,29.6,1
20110130,-95.3,30,1
20110130,-93.8,30.1,1
20110130,-95.1,31.1,2
20110130,-92.8,29.9,1
20110130,-93,29.9,1
20110130,-95.5,29.3,1
20110130,-94.3,32.2,2
20110130,-93.8,32.4,1
20110130,-94.4,31.3,1
20110130,-94.8,31,1
20110130,-95.6,31.3,1
20110130,-94.6,31,1
20110130,-91.9,32,2
20110130,-91.6,31.7,1
20110130,-94.8,30.8,1
20110130,-94.4,30.8,2
20110130,-117.5,34,3
20110130,-85.1,38.6,1
20110130,-84.2,39.3,1
20110130,-94.8,30.2,1
20110130,-96.3,30.1,1
20110130,-96.3,30.3,2
20110130,-96,30.2,2
20110130,-93.3,29.9,3
20110130,-96.2,29.8,1
20110130,-95,31,1
20110130,-94.3,30.5,1
20110130,-95.8,29.5,1
20110130,-93.1,28.9,1
20110130,-94.1,29.8,1
20110130,-94.8,29.9,1
20110130,-94.4,31.4,1
20110130,-92.9,29.9,2
20110130,-95,28.9,1
20110130,-121.8,38.5,2
20110130,-94,30.1,1
20110130,-95.6,28.9,1
20110130,-94.5,31,6
20110130,-95.6,29.2,1
20110130,-93.1,32.6,3
20110130,-85.3,38.7,1
20110130,-84.3,40.1,1
20110130,-84.9,40.4,2
20110130,-122,37.3,4
20110130,-83.7,39.2,1
20110130,-121.6,38.6,1
20110130,-94.9,30.1,1
20110130,-94.8,30.1,1
20110130,-93.4,28.9,1
20110130,-93.6,29.7,1
20110130,-96.1,30.3,1
20110130,-95.1,31.4,1
20110130,-95.3,30.3,2
20110130,-95,30,1
20110130,-95.8,30,1
20110130,-94.3,30.7,3
20110130,-93.9,30.1,1
20110130,-118.7,45.7,1
20110130,-95.2,30.4,1
20110130,-121.6,38.4,4
20110130,-119.2,34.2,4
20110130,-90.1,32.5,11
20110130,-90,32.3,18
20110130,-93.4,29.9,2
20110130,-94.2,32.3,1
20110130,-92.9,32.5,1
20110130,-93.6,32.5,1
20110130,-92.9,32.6,1
20110130,-89.9,32.5,3
20110130,-92.9,32.7,1
20110130,-122.1,37.3,1
20110130,-94.5,31.3,2
20110130,-94.5,31.2,3
20110130,-117.4,34.9,1
20110130,-117.6,34,5
20110130,-117.7,34.1,1
20110130,-92.3,32.2,5
20110130,-94.5,30.7,2
20110130,-91.6,31.5,1
20110130,-85,39.2,1
20110130,-85.1,38.8,1
20110130,-84.2,38.9,1
20110130,-85.1,39.4,1
20110130,-85.1,39.1,1
20110130,-83.3,40.4,1
20110130,-95.9,30,1
20110130,-96.1,30,4
20110130,-95.6,29.5,1
20110130,-96.4,30.4,1
20110130,-95.3,30.4,1
20110130,-95.4,30.5,1
20110130,-120.4,34.9,9
20110130,-121.8,37.2,1
20110130,-90.1,32.4,32
20110130,-90,32.4,65
20110130,-93.1,32.4,1
20110130,-159.6,21.9,3
20110130,-95.3,29,2
20110130,-159.5,21.9,3
20110130,-93.8,32.2,1
20110130,-93.8,32.5,1
20110130,-94.5,31.1,1
20110130,-118,33.8,8
20110130,-117.6,34.2,2
20110130,-95.2,31.1,1
20110130,-117.9,33.7,4
20110130,-93.7,30,1
20110130,-90.2,32.5,2
20110130,-117.7,34,4
20110130,-92.3,32.3,2
20110130,-117.5,33.8,1
20110130,-85.1,39,4
20110130,-83.9,39.2,1
20110130,-84.8,39.3,1
20110130,-85.1,39.3,1
20110130,-96,29.6,1
20110130,-82.6,39.2,1
20110130,-96.2,30,2
